asm_regs_edx,asm_regs_esi,asm_regs_es,asm_regs_fs,asm_regs_ds,asm_regs_ss,asm_regs_gs,asm_regs_cs,asm_regs_ah,asm_regs_al,asm_regs_ax,asm_regs_bh,asm_regs_bl,asm_regs_bx,asm_regs_ch,asm_regs_cl,asm_regs_cx,asm_regs_dh,asm_regs_dl,asm_regs_dx,asm_regs_eax,asm_regs_ebp,asm_regs_ebx,asm_regs_ecx,asm_regs_edi,asm_regs_esp
396,316,1,0,0,0,0,0,1,17,5,1,9,0,1,66,12,1,18,12,534,439,161,440,229,72
12540,9051,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,15010,6078,9617,8792,6539,301
1060,761,0,0,0,0,0,0,37,83,48,0,11,0,4,116,9,5,83,11,2167,877,799,754,546,1827
327,1104,0,0,0,0,0,0,0,331,0,0,13,0,2,9,1,0,0,1,2290,609,464,1661,792,157
2783,3055,8,0,1,0,0,0,52,501,195,8,367,31,55,858,165,9,530,159,5712,2160,1802,4053,1904,2711
3194,7533,0,0,0,0,0,0,134,896,229,12,191,29,24,610,139,19,312,68,14798,6684,3238,8690,4256,4171
30,46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,81,35,252,126,1
97,171,0,0,0,0,0,0,0,20,2,0,15,0,0,4,0,0,6,1,338,154,138,142,135,256
715,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,477,512,7,704,6,45
1030,20,2,2,6,1,0,1,7,20,2,6,7,0,5,29,7,5,8,3,1284,1437,18,957,18,103
7354,14059,1,1,1,1,1,1,210,827,226,0,734,0,0,241,5,0,138,7,18345,6003,6063,16363,8150,16704
320,268,0,0,0,0,0,0,0,11,1,0,11,0,0,56,3,0,14,3,493,415,128,388,165,82
1111,13,0,0,1,3,0,0,3,17,6,2,5,0,4,28,2,2,3,2,1193,1547,8,1208,15,100
416,265,0,0,0,0,0,0,0,29,17,18,8,0,3,58,10,1,25,14,564,484,143,420,207,66
503,519,8,0,13,29,2,14,40,168,6,39,45,8,26,42,2,57,22,4,747,141,627,495,476,285
3130,16029,1,1,1,1,1,1,25,907,510,1,253,106,2,193,166,0,77,92,31391,23030,8148,15172,12269,2760
987,1873,0,0,0,0,0,0,0,201,8,0,32,0,0,138,26,0,24,7,3365,1357,469,1514,783,382
128,72,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,159,152,71,106,228,273
530,1462,0,0,0,0,0,0,0,70,42,2,18,4,2,39,46,0,13,4,3358,2041,1155,1235,1190,626
830,920,8,0,0,0,0,0,5,41,79,0,17,0,13,121,63,0,52,84,2096,950,458,1366,513,750
97,79,0,0,0,0,0,0,10,34,6,8,0,0,1,9,9,3,5,16,189,126,37,90,60,41
210,2,14,0,0,0,0,0,1,6,0,2,0,0,0,1,0,1,3,3,135,517,5,34,4,57
109,16,15,0,0,2,0,2,2,10,2,1,2,0,3,4,0,1,5,3,253,580,9,58,22,66
632,597,0,0,0,0,0,0,0,30,49,0,10,4,0,115,62,0,33,42,1259,930,320,973,398,290
93,87,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,314,148,76,102,178,185
968,5586,0,0,0,0,0,0,43,633,32,4,242,11,7,393,10,19,172,10,14271,9356,3008,4616,3974,1717
166,130,26,0,9,7,0,5,20,68,0,17,18,0,11,22,0,15,19,4,283,458,162,157,125,75
144,83,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,348,184,116,140,201,224
32,92,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,81,47,42,123,1
95,88,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,90,152,52,121,281,272
265,505,13,0,0,1,0,3,3,58,3,3,26,0,0,22,2,3,25,2,785,1072,217,400,304,145
987,1852,0,0,0,0,0,0,0,201,8,0,28,0,0,138,24,0,24,7,3313,1352,453,1459,767,352
1741,728,4,0,3,2,1,2,95,343,21,77,51,28,91,69,24,76,45,27,2224,2490,953,2166,1011,595
24,27,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,49,50,41,75,126,75
1066,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,939,5,1151,7,52
951,1833,0,0,0,0,0,1,0,201,8,0,30,0,0,138,24,0,24,7,3272,1352,453,1444,749,352
115,81,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,332,147,72,106,168,183
235,138,2,0,3,0,3,1,11,18,1,18,11,0,8,10,6,13,8,3,339,820,222,264,180,109
696,901,0,0,0,0,0,0,0,72,98,0,47,0,1,155,75,0,55,56,1335,683,311,1077,417,267
404,1404,2,2,2,2,2,2,26,195,5,4,45,3,1,88,19,3,10,2,2330,1182,778,1246,982,350
124,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,413,177,89,140,208,224
79,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,174,149,61,116,292,272
140,59,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,121,145,74,87,194,184
93,90,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,150,181,102,149,215,225
142,70,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,138,150,79,76,242,273
350,261,8,0,0,0,0,0,2,36,32,0,36,0,0,76,18,0,15,12,570,491,171,433,183,294
1115,2048,0,0,0,0,0,0,5,216,14,4,28,6,5,145,24,1,25,7,3776,1635,681,1645,996,701
388,316,7,0,8,4,0,2,20,59,0,27,26,0,18,18,0,29,17,2,581,1007,364,403,327,256
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,1304,0,0,0,0,0,0,0,212,0,0,4,0,0,6,1,4,1,0,2647,905,707,1013,912,202
6139,10775,5,0,2,7,0,0,69,1216,46,10,319,12,16,664,30,23,233,16,29004,13529,7096,14891,8211,4114
114,68,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,111,150,88,110,229,271
61,36,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,99,82,49,170,219,152
561,597,0,0,0,0,0,0,0,36,42,0,11,0,0,63,48,0,19,47,1102,851,275,841,378,212
644,3888,0,0,0,0,0,0,4,121,45,1,52,2,0,52,20,0,4,2,6720,3936,1636,3666,2082,957
101,48,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,134,149,84,120,259,273
513,611,0,0,0,0,0,0,0,30,36,0,39,0,0,70,34,0,10,14,878,689,285,736,310,262
136,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,141,153,55,83,276,272
1200,2215,0,0,0,0,0,0,5,222,18,4,24,6,5,148,43,1,28,16,4031,1708,738,1831,1090,793
1768,1019,1,0,0,0,0,0,0,39,73,2,7,3,1,21,35,0,19,21,2331,1208,929,1765,506,588
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,630,11,0,7,11,0,12,22,152,7,22,31,1,19,47,12,31,26,12,718,118,575,606,546,276
419,546,0,0,0,0,0,0,0,33,11,0,24,0,0,51,13,0,10,9,754,584,247,607,292,228
1266,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1137,588,5,1337,5,72
93,520,1,1,1,1,1,1,0,8,17,0,7,0,0,27,1,0,7,0,786,243,161,491,227,311
949,23,13,0,8,1,0,2,6,18,6,9,3,0,7,31,2,5,10,5,1006,1387,12,1012,30,90
276,388,15,0,1,0,0,1,2,63,0,0,14,1,1,10,1,11,17,5,793,1051,183,186,334,148
24,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,81,82,44,114,1
26,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,81,30,46,113,1
154,75,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,373,186,113,102,207,224
303,249,8,0,0,0,0,0,2,27,21,0,6,5,0,58,18,0,3,5,508,428,142,390,166,293
309,849,0,0,0,0,0,0,0,98,0,0,0,0,0,5,1,2,0,0,1555,391,313,617,504,107
938,1820,0,0,0,0,0,0,0,201,8,0,32,0,0,138,25,0,24,7,3277,1353,460,1429,743,365
5,31,0,0,0,0,0,0,1,13,1,0,3,0,0,0,0,0,0,0,35,11,42,16,31,7
70,44,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,68,84,43,185,223,152
261,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,60,81,31,39,123,1
1103,10,1,0,1,1,0,1,5,19,6,3,4,0,2,26,2,1,8,4,1198,1545,11,1206,10,102
24,83,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,608,431,26,213,65,71
843,2655,1,1,1,1,1,1,12,183,7,0,49,1,0,101,3,6,34,0,7184,5458,2259,2418,2498,364
318,320,221,0,0,62,0,0,0,77,4,18,13,0,0,52,4,7,15,7,555,433,137,343,248,66
196,94,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,790,199,107,156,205,245
77,840,20,0,0,0,0,0,0,12,0,1,0,2,1,4,2,0,1,6,840,928,205,550,236,102
33,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,81,41,39,114,1
120,89,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,244,198,111,153,365,243
674,956,1,1,1,1,1,1,0,71,44,0,48,3,0,48,35,0,23,9,2095,1454,304,1113,620,331
124,57,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,119,149,79,137,230,273
113,64,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,124,146,87,179,228,200
332,356,35,2,33,26,2,20,62,205,3,65,60,1,54,105,1,63,62,2,661,534,338,378,334,200
1334,1246,0,0,0,0,0,0,0,166,0,0,9,2,0,52,2,1,48,1,3013,452,666,1701,993,542
679,916,0,0,0,0,0,0,0,89,121,0,34,0,0,138,29,0,123,49,1166,672,312,1100,444,271
952,704,8,0,0,0,0,0,8,37,15,0,15,0,0,62,7,6,14,4,1023,525,352,871,529,351
119,73,0,0,0,0,0,0,12,1,0,0,0,0,0,11,0,0,0,0,125,135,93,112,209,261
1177,2178,0,0,0,0,0,2,5,220,18,4,28,6,5,144,41,1,24,16,4013,1698,738,1788,1126,784
31,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,62,54,15,154,159,91
453,549,0,0,0,0,0,0,0,32,28,0,34,0,0,64,33,0,16,35,780,514,257,636,292,235
1543,1838,0,0,0,0,0,0,0,263,0,0,24,0,0,40,1,1,34,2,4386,706,916,2330,1193,828
1752,7780,1,1,1,1,1,1,5,410,318,1,280,73,0,127,77,1,92,34,14806,10523,4476,7796,6586,1420
103,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,153,149,70,111,175,182
1222,2239,0,0,0,0,0,3,5,220,18,4,26,6,5,144,41,1,24,16,4055,1697,763,1883,1132,820
978,9,3,0,1,4,0,0,2,23,1,2,6,0,7,25,2,2,4,12,1220,1504,15,1160,13,99
36948,37149,0,0,0,0,0,0,0,126,215,0,101,9,0,221,32,0,76,54,41837,2443,32879,39433,39063,827
676,1090,0,0,0,0,0,0,42,79,46,0,35,0,0,70,12,0,47,2,1568,839,447,1405,577,538
1151,904,0,0,0,0,0,0,37,86,44,0,14,0,5,122,9,5,89,11,2259,912,960,939,650,2226
1112,20,4,1,3,1,0,1,9,15,7,9,6,0,8,36,2,4,6,3,1217,1547,23,1219,24,100
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,85,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,291,206,87,99,381,243
752,1570,0,0,0,0,0,6,0,191,0,0,0,0,0,7,1,2,0,0,3039,897,792,1529,1021,230
96,76,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,155,148,81,107,206,274
1486,613,0,0,0,0,0,0,0,2,2,4,0,0,14,0,2,0,0,0,4321,2444,671,626,473,2454
1335,1596,0,0,0,0,0,0,0,453,0,0,17,0,1,121,2,2,80,1,4384,565,914,2416,1201,988
420,581,0,0,0,0,0,0,0,51,7,0,31,0,0,23,0,1,21,5,989,321,667,505,321,802
365,39,3,0,0,1,0,0,4,37,5,4,2,0,6,9,5,9,7,3,680,1135,46,657,60,281
46,45,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,64,83,48,184,203,151
5078,8142,0,0,0,0,0,0,72,541,51,5,552,16,7,628,61,12,554,11,14685,3488,3859,9363,4946,5108
584,1393,0,0,0,0,0,0,0,189,0,0,0,0,0,6,0,2,1,0,2495,724,604,1175,778,182
591,1971,3,3,3,3,3,3,25,239,56,3,66,5,0,104,53,3,22,16,3782,2464,1117,1807,1638,473
112,61,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,310,153,90,93,171,182
89,77,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,130,157,82,82,165,183
993,25,2,1,1,3,1,2,4,30,2,5,5,0,10,25,2,4,10,9,1251,1517,24,1173,30,105
96,97,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,116,152,64,99,230,272
404,684,0,0,0,0,0,0,0,105,107,0,34,10,0,110,69,0,82,46,846,369,238,787,314,249
288,902,0,0,0,0,0,0,0,233,0,0,3,0,2,4,0,2,0,0,1827,705,460,541,640,119
480,1981,2,2,2,2,2,2,23,35,53,0,4,21,0,18,73,0,0,25,3604,2705,881,1567,1587,367
87,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,157,154,87,233,276,223
1133,1127,0,0,0,0,0,0,37,159,58,0,11,0,4,195,9,5,119,11,2260,804,995,1069,853,2112
18828,9837,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,21298,6078,11975,19796,12827,301
64,29,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,47,67,28,106,147,98
650,651,0,0,0,0,0,0,0,137,46,0,16,0,0,163,53,0,81,70,1341,1069,343,1046,444,264
1110,14,2,0,1,3,0,0,4,15,6,6,2,0,2,29,2,3,3,3,1196,1548,13,1211,8,96
811,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1142,425,5,744,5,72
280,705,0,0,0,0,0,0,0,56,10,0,0,0,0,36,15,0,39,13,860,424,191,571,335,226
162,982,1,1,1,1,1,1,4,32,3,0,0,0,0,8,2,0,0,2,1940,916,499,552,793,149
148,125,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,265,195,101,115,351,242
34,29,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,49,53,24,155,158,91
511,1268,0,0,0,0,0,0,0,163,0,2,4,0,1,3,0,3,0,0,2384,648,567,1071,827,172
226,1889,0,0,0,0,0,0,0,243,0,0,12,0,0,12,2,0,10,2,3452,2101,961,1331,1096,425
129,92,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,277,202,92,167,334,243
412,153,0,0,0,0,0,0,0,214,0,0,53,0,0,85,3,0,141,0,673,23,56,684,58,30
432,266,8,0,0,0,0,0,2,30,19,0,6,0,0,64,16,0,26,6,629,534,147,426,205,301
412,1423,3,3,3,3,3,3,25,216,1,3,57,4,0,85,3,3,11,0,2336,1225,779,1237,1002,352
414,394,0,0,0,0,0,0,0,60,0,0,19,0,0,31,2,2,28,0,856,215,199,709,124,112
105,172,0,0,0,0,0,0,0,16,2,0,10,0,0,19,0,0,2,0,366,109,133,215,134,318
680,663,8,0,0,0,0,0,38,100,85,768,30,0,6,123,60,17,75,109,1838,726,273,1136,490,551
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,1311,0,0,0,0,0,0,5,180,47,0,44,3,2,86,23,0,87,12,2431,1034,508,933,734,1038
99,88,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,349,152,64,95,165,182
19,24,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,48,49,31,177,162,92
359,301,28,7,33,35,4,11,59,229,1,52,58,2,56,79,0,55,59,1,658,525,304,359,336,191
739,941,1,0,0,0,0,11,6,144,79,11,73,0,4,154,25,9,136,48,1192,697,392,1130,417,299
6514,9986,3,3,3,3,3,3,38,725,300,3,409,25,2,418,180,4,331,157,19366,9131,4634,10225,6137,5441
17803,34288,11,3,3,3,3,3,68,1510,697,18,960,149,37,711,400,12,331,509,68729,28904,16186,40035,20482,26908
644,525,24,4,27,31,3,15,43,231,2,68,70,2,68,101,0,54,72,5,1200,714,647,509,477,346
124,61,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,159,148,81,98,208,272
1103,15,1,0,2,1,0,0,5,20,6,2,5,0,2,29,2,3,5,4,1204,1548,14,1214,17,100
296,21,3,0,0,1,0,2,4,54,2,4,1,0,12,16,1,5,8,6,604,989,42,546,46,290
790,2073,0,0,0,0,0,0,1,314,13,8,66,0,0,98,8,0,37,6,3096,893,693,2658,1128,2000
1493,1900,0,0,0,0,0,0,1,398,0,0,47,0,1,77,4,1,56,2,4438,591,810,2317,1284,701
31,20,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,57,48,30,175,151,91
192,374,0,0,0,0,0,0,0,25,29,0,16,0,0,8,17,0,8,15,533,345,149,352,195,208
445,556,0,0,0,0,0,0,0,31,19,0,32,0,0,54,22,0,4,8,815,596,248,692,274,252
50,30,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,36,50,35,148,157,92
1243,1147,0,0,0,0,0,0,1,288,0,0,25,0,1,40,2,0,33,1,3274,443,665,1668,878,693
608,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,461,485,5,665,5,60
39235,35614,0,0,0,0,0,0,0,124,215,0,101,9,0,221,32,0,76,54,44887,2443,36698,38664,32176,827
2005,2914,1,1,1,1,1,1,17,215,26,0,285,0,1,109,1,1,53,1,7622,2610,870,5245,1262,5973
118,119,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,294,201,105,96,361,242
1297,2272,0,0,0,0,0,0,5,216,18,4,35,6,5,144,43,1,24,16,4088,1702,764,1890,1159,833
105,172,0,0,0,0,0,0,0,16,2,0,10,0,0,19,0,0,2,0,366,109,133,215,134,318
99,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,110,153,102,117,140,184
721,1455,0,0,2,1,0,0,44,149,49,0,33,1,0,103,8,0,56,2,1765,679,548,1450,744,787
334,1206,0,0,0,0,0,0,0,309,0,0,16,0,1,4,1,1,0,0,2160,780,648,768,910,181
1391,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227,887,5,1309,5,58
51,14,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,45,51,25,168,157,91
333,307,8,0,0,0,0,0,2,87,19,0,13,0,0,54,11,0,3,7,547,481,132,416,203,301
37,27,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,44,50,41,150,160,92
1187,1261,0,0,0,0,0,0,0,221,0,0,8,0,0,34,1,1,26,0,3500,449,605,1763,860,601
482,446,39,4,29,28,3,15,92,279,2,128,85,5,85,105,0,70,90,10,960,733,461,490,538,183
1107,22,2,1,4,0,0,2,2,18,6,1,5,0,5,33,2,3,5,5,1213,1552,27,1217,19,100
127,107,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,184,190,108,91,194,225
101,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,129,148,74,134,243,272
426,1049,0,0,0,0,0,0,0,52,8,0,11,0,0,67,16,0,33,8,1362,373,320,859,499,726
275,262,2,0,5,7,0,0,27,90,0,78,12,0,30,11,0,33,36,30,557,211,316,262,266,266
1026,782,0,0,0,0,0,0,37,83,50,0,11,0,4,116,9,5,83,11,2100,803,743,687,528,1846
394,3279,1,1,1,1,1,1,3,191,67,0,51,7,3,70,31,0,11,2,5655,3918,1157,2750,2353,603
491,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,483,296,5,511,5,59
1077,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2897,663,6,1117,5,104
924,886,8,0,0,0,0,0,11,95,86,4,13,7,18,175,94,3,75,98,1947,1244,512,1438,600,749
1187,1261,0,0,0,0,0,0,0,221,0,0,8,0,0,34,1,1,26,0,3500,449,605,1763,860,601
707,1196,1,1,1,1,1,1,0,63,4,0,52,0,1,23,19,1,33,20,2163,1293,364,1267,804,381
526,1378,0,0,0,0,0,0,0,152,0,0,2,0,0,10,0,2,1,0,2364,723,638,970,866,243
81,100,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,125,154,65,101,260,272
15,26,0,0,1,1,0,2,4,16,1,3,3,0,4,3,0,3,6,4,27,19,26,17,11,18
111,118,39,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,265,201,105,139,339,243
439,1393,0,0,0,0,0,0,2,115,32,0,9,3,8,61,42,1,34,5,3473,2085,1099,1224,1191,598
432,434,0,0,0,0,0,0,7,168,6,2,98,0,0,48,0,1,102,0,863,680,207,1040,274,173
111,78,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,122,154,73,102,158,183
1117,28,0,0,2,1,1,2,9,26,6,7,6,0,6,28,3,6,13,10,1219,1555,20,1222,15,97
64,61,0,0,0,0,0,0,0,13,3,0,6,4,0,14,6,0,10,6,182,140,71,126,100,39
49,92,4,1,6,8,0,6,14,67,1,12,11,0,7,15,1,15,18,7,184,49,98,82,68,73
107,84,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,309,145,76,99,168,182
121,1087,0,0,0,0,0,0,0,289,0,1,2,0,0,5,1,3,0,2,2103,885,598,376,763,227
3842,4875,8,0,0,1,0,0,96,697,178,4,426,74,61,951,220,12,638,223,7591,2391,2479,5714,2703,3796
715,9,0,0,3,2,0,2,16,20,1,6,3,1,4,27,2,6,5,9,952,1233,13,907,16,94
7937,5761,0,0,0,0,0,0,41,1486,429,0,364,72,5,1690,146,5,905,173,12795,11736,6576,7190,5158,4369
1102,12,3,0,2,1,1,1,1,14,6,0,2,0,0,30,3,4,4,5,1194,1544,15,1205,17,96
158,93,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,386,184,94,107,189,225
365,296,0,0,0,0,0,0,0,11,9,0,12,0,0,63,14,0,12,14,530,501,164,434,210,67
79,63,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,177,145,69,111,241,273
90,75,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,131,150,64,122,162,182
101,58,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,345,146,76,117,183,184
107,74,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,309,147,57,118,170,182
1052,1923,0,0,0,0,0,0,0,201,8,0,32,0,0,138,25,0,24,7,3406,1353,475,1536,779,390
63,43,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,90,84,40,173,197,151
34,34,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,62,48,30,148,165,91
83,67,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,105,151,81,121,268,271
649,236,0,0,0,0,0,0,0,14,3,0,12,0,0,10,0,0,15,4,1235,1324,83,820,91,206
114,78,0,0,0,0,0,0,15,1,0,0,0,0,0,10,0,0,0,0,137,125,100,129,228,263
102,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,122,151,67,123,254,273
338,248,6,0,23,0,0,0,0,73,11,0,14,3,24,49,10,0,3,9,478,410,175,358,375,55
74,34,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,95,83,27,174,228,152
711,16,5,0,2,3,1,1,13,12,1,5,3,0,3,25,2,4,7,9,943,1230,13,905,23,96
353,312,29,3,34,39,3,13,45,243,2,67,67,1,63,89,1,78,63,1,631,508,326,364,344,168
164,586,0,0,0,0,0,0,0,41,7,0,17,0,0,30,58,0,9,68,1423,1332,434,466,380,129
345,264,0,0,0,0,0,0,0,19,5,0,6,0,0,55,6,0,24,3,484,406,137,381,174,55
501,620,0,0,0,0,0,0,0,37,48,0,41,0,0,71,48,0,13,29,825,768,283,719,298,253
143,48,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,321,149,77,122,158,182
51,20,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,105,34,14,53,33,46
3883,2766,0,0,0,0,0,0,47,145,160,0,41,67,5,165,32,6,110,168,8604,5479,3496,3093,2121,4961
376,523,0,0,0,0,0,2,2,7,2,1,1,4,0,1,1,2,1,2,491,114,456,515,464,901
12540,9837,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,19726,6078,9617,9578,4967,301
560,649,0,0,0,1,0,1,28,89,26,3,54,0,2,59,1,6,62,0,1135,759,391,1108,371,230
293,1329,1,1,1,1,1,1,0,21,15,0,7,4,0,12,23,0,12,1,2106,1494,555,811,930,216
1023,5,0,0,0,0,0,0,3,3,0,4,3,0,1,0,1,2,0,0,959,518,6,1039,12,78
151,66,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,98,145,69,135,221,271
3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,7,6,8,14,2
148,90,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,135,189,88,132,201,225
128,69,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,110,148,68,96,275,273
1078,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2898,663,6,1117,5,104
126,75,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,171,183,101,167,188,225
261,260,0,0,0,0,0,0,3,93,83,6,26,6,0,65,46,0,35,21,1169,1822,141,571,215,583
6252,3549,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,14224,6078,5687,5648,6539,301
134,99,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,194,180,88,138,187,225
111,91,40,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,304,202,106,150,354,242
12540,11409,0,0,0,0,0,0,0,97,307,0,6,0,0,125,46,0,21,29,20512,6078,18263,11936,12827,301
47,33,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,81,81,31,188,237,152
28,31,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,45,51,32,161,172,92
119,84,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,174,187,83,149,203,224
7362,3788,0,0,0,0,0,0,2,681,244,6,119,29,1,666,152,10,582,213,11471,7598,7349,6222,2410,2237
698,595,54,0,0,0,0,0,4,65,24,0,11,0,3,75,10,8,17,10,996,666,277,727,315,339
1593,4970,1,1,1,1,1,1,0,284,32,0,116,8,0,200,18,0,49,20,8900,3501,1773,4631,2784,2883
1063,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1295,634,5,1036,5,88
1765,1020,1,0,2,0,0,0,0,38,73,1,6,3,1,21,35,0,19,21,2328,1205,934,1760,506,589
1305,2023,0,0,0,0,0,0,41,348,67,6,119,25,6,223,59,27,110,24,3745,795,958,1698,1255,1737
119,82,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,151,192,111,129,190,225
